Airline_0,Airline_1,Airline_2,Airline_3,Source_0,Source_1,Source_2,Destination_0,Destination_1,Destination_2,Price,journey_day,journey_month,day_of_week,dep_hour,arrival_hour,duration_minutes,total_stops_num
0,1,0,0,0,0,1,0,0,1,4377,24,3,6,5,8,170,0
0,1,1,1,1,0,0,1,0,0,11982,9,6,6,17,20,140,0
0,1,0,0,0,0,1,1,0,1,4423,9,6,6,9,12,170,0
0,0,1,1,0,1,1,0,1,1,17234,3,3,6,19,4,550,1
0,1,1,1,0,1,0,0,1,0,8295,1,4,0,7,22,945,1
0,0,1,1,0,1,1,0,1,1,15864,6,3,2,5,19,2295,2
0,1,1,0,0,0,1,1,0,1,3398,27,5,0,11,14,170,0
0,1,0,1,0,1,1,0,1,1,7198,9,6,6,13,1,750,1
0,0,1,1,0,0,1,1,0,1,7229,6,4,5,6,8,165,0
0,0,1,1,0,1,1,0,1,1,13014,12,6,2,5,4,1375,2
0,0,1,0,0,1,0,0,1,0,6528,9,5,3,14,14,1440,1
0,0,1,1,0,1,1,0,1,1,13292,12,6,2,9,12,1620,2
0,0,1,0,0,1,1,0,1,1,11071,15,6,5,20,19,1395,2
0,1,0,0,0,1,0,0,1,0,4174,21,4,6,6,9,155,0
0,1,0,1,0,1,1,0,1,1,11299,27,3,2,4,18,890,1
0,0,1,1,0,1,1,0,1,1,12373,18,5,5,19,12,1010,1
0,0,1,0,0,0,1,0,0,1,13439,1,3,4,5,9,1645,1
0,0,0,1,0,1,0,0,1,0,4804,1,5,2,20,22,155,0
0,0,1,0,0,1,0,0,1,0,11642,12,5,6,9,5,1210,2
0,0,0,1,0,0,1,1,0,1,3419,18,6,1,0,3,170,0
0,0,0,1,0,1,0,0,1,0,6103,21,5,1,6,12,335,2
0,0,1,0,0,1,0,0,1,0,13033,9,5,3,7,1,1100,2
0,0,1,1,0,0,1,0,0,1,11245,18,3,0,8,15,420,2
0,0,1,1,0,1,0,0,1,0,10056,1,4,0,6,12,330,1
0,0,1,1,0,1,0,0,1,0,10539,6,6,3,20,14,1080,1
0,0,0,1,1,0,0,1,0,0,5277,18,3,0,22,0,140,0
0,0,1,0,0,1,0,0,1,0,11936,21,5,1,10,23,795,1
0,1,1,1,0,1,0,0,1,0,8820,6,6,3,17,20,1640,1
0,0,1,1,0,1,1,0,1,1,12373,9,5,3,15,12,1295,1
0,0,1,1,0,1,1,0,1,1,10262,1,6,5,9,12,1655,1
0,0,1,1,1,0,1,1,1,0,4995,3,6,0,7,8,85,0
0,0,1,1,0,1,1,0,1,1,7438,27,3,2,21,19,1315,1
0,0,0,1,0,1,0,0,1,0,4148,21,3,3,5,8,170,0
0,0,0,1,1,0,0,1,0,0,3597,27,5,0,14,17,140,0
1,0,0,0,0,1,0,0,1,0,5192,1,5,2,7,23,955,1
0,0,1,1,0,0,1,0,0,1,16736,6,3,2,8,20,740,1
0,1,0,1,0,1,1,0,1,1,7933,1,6,5,13,21,480,1
0,0,1,0,0,1,1,0,1,1,8879,18,5,5,8,19,675,1
0,0,0,1,0,1,1,0,1,1,5000,12,5,6,14,17,195,0
0,1,1,1,0,1,0,0,1,0,8137,6,5,0,17,9,965,1
0,0,1,0,0,1,1,0,1,1,22096,9,3,5,16,19,1580,2
0,1,0,0,0,0,1,0,0,1,4273,24,3,6,5,8,170,0
0,0,1,1,0,0,1,0,0,1,35185,1,3,4,18,0,365,1
0,0,0,1,0,1,0,0,1,0,4226,15,4,0,19,23,220,1
0,0,1,1,0,1,0,0,1,0,10844,1,5,2,8,16,475,1
0,0,0,1,1,0,1,1,1,0,2754,12,6,2,12,13,90,0
0,0,0,1,0,1,0,0,1,0,6301,6,6,3,10,16,335,1
0,0,1,0,0,1,0,0,1,0,13222,18,5,5,9,13,1700,2
0,0,1,1,0,1,1,0,1,1,12898,21,5,1,17,12,1145,1
0,0,1,0,0,0,1,0,0,1,12127,12,3,1,6,20,830,1
0,0,1,1,0,1,0,0,1,0,13067,21,5,1,20,22,1540,1
0,0,1,0,0,1,0,0,1,0,9920,1,4,0,16,20,1660,2
0,1,1,0,0,0,1,1,0,1,4239,1,4,0,7,10,175,0
0,0,1,1,0,1,1,0,1,1,14714,6,6,3,21,19,1270,1
0,0,0,1,0,1,0,0,1,0,6218,6,5,0,18,23,325,1
0,0,0,1,1,0,0,1,0,0,7295,1,3,4,5,7,140,0
0,1,0,1,0,1,1,0,1,1,7408,9,6,6,3,11,460,1
0,0,1,1,0,1,0,0,1,0,13994,9,6,6,9,18,505,1
0,0,0,1,0,1,0,0,1,0,5224,15,5,2,14,16,150,0
0,1,0,0,1,0,1,1,1,0,4391,9,3,5,5,7,80,0
0,0,1,0,0,1,0,0,1,0,14109,18,5,5,10,5,1165,2
0,1,0,0,0,0,1,1,0,1,4885,27,4,5,9,12,170,0
0,0,1,1,0,0,1,1,0,1,8016,1,6,5,8,11,180,0
0,1,0,1,0,1,1,0,1,1,12524,24,6,0,6,12,395,1
0,0,1,1,0,1,1,0,1,1,6017,27,3,2,2,18,995,1
0,1,0,0,0,0,1,1,0,1,3625,1,4,0,21,0,175,0
0,0,1,0,0,1,1,0,1,1,15586,9,3,5,5,19,2280,3
0,0,1,0,0,1,1,0,1,1,7199,27,3,2,8,19,675,1
0,0,1,1,0,1,1,0,1,1,12273,21,3,3,6,4,1325,2
0,1,0,1,0,1,1,0,1,1,7530,6,6,3,19,1,390,1
0,0,1,1,1,0,1,1,1,0,5678,21,5,1,19,21,90,0
0,0,1,0,0,1,1,0,1,1,11753,24,6,0,10,7,1245,2
0,1,0,0,1,0,1,1,1,0,1965,21,5,1,22,0,90,0
0,0,0,1,0,1,1,0,1,1,10208,21,3,3,6,13,400,1
0,0,0,1,0,1,1,0,1,1,5054,21,5,1,20,1,305,1
0,0,0,1,0,1,1,0,1,1,14871,3,3,6,8,15,425,1
0,0,1,1,0,1,1,0,1,1,12373,18,5,5,7,19,715,1
0,1,0,0,1,0,1,1,1,0,2017,15,6,5,22,0,90,0
0,0,1,1,0,1,0,0,1,0,10661,24,3,6,13,4,890,1
0,1,0,1,0,1,1,0,1,1,9794,9,5,3,10,19,520,1
0,0,1,1,0,1,0,0,1,0,13067,9,5,3,20,23,1630,1
0,1,0,0,1,0,0,1,0,0,7298,3,3,6,17,20,140,0
0,0,0,1,0,0,1,0,0,1,7648,3,3,6,10,13,175,0
0,0,1,0,0,1,0,0,1,0,10676,12,5,6,12,21,590,2
0,0,1,0,0,0,1,1,0,1,6961,3,6,0,10,12,165,0
0,0,0,1,0,1,1,0,1,1,6979,15,5,2,11,1,845,1
0,1,0,1,0,1,1,0,1,1,13587,27,5,0,9,21,720,1
0,0,1,1,0,1,0,0,1,0,10844,24,5,4,14,23,570,1
0,0,0,1,0,0,1,1,0,1,3943,12,5,6,10,13,170,0
0,0,0,1,0,1,1,0,1,1,6838,12,6,2,9,21,705,1
0,0,1,1,0,1,1,0,1,1,6542,15,4,0,13,19,360,1
0,0,1,1,0,1,1,0,1,1,12239,21,5,1,7,19,715,1
0,0,1,1,0,1,0,0,1,0,14388,12,5,6,16,4,730,1
0,0,0,1,0,1,0,0,1,0,4148,12,3,1,5,8,170,0
0,1,0,1,0,1,1,0,1,1,16840,18,5,5,15,1,625,2
0,1,0,1,0,1,1,0,1,1,9646,3,6,0,9,22,765,1
0,0,1,1,0,1,0,0,1,0,14571,9,6,6,21,18,1265,1
0,0,0,1,0,1,1,0,1,1,7923,15,5,2,16,1,570,1
0,0,1,1,0,1,0,0,1,0,8586,12,5,6,20,4,520,1
0,1,0,1,0,1,1,0,1,1,9646,3,6,0,13,22,555,1
0,0,1,1,0,1,0,0,1,0,14388,18,5,5,14,12,1315,1
0,0,1,1,0,1,0,0,1,0,13044,12,6,2,16,16,1430,1
0,1,0,1,0,1,1,0,1,1,10197,21,5,1,10,19,540,1
0,0,1,1,0,1,1,0,1,1,14714,1,6,5,19,19,1395,1
0,0,1,0,0,1,1,0,1,1,9929,1,6,5,10,19,555,1
0,0,1,1,0,1,1,0,1,1,6017,21,3,3,22,4,335,1
0,1,0,0,1,0,0,1,0,0,3597,27,6,3,9,12,135,0
0,0,1,0,0,1,1,0,1,1,5704,21,3,3,13,23,570,1
0,0,1,1,0,1,1,0,1,1,14714,3,6,0,19,4,520,1
0,0,1,0,0,0,1,1,0,1,5228,12,5,6,10,12,165,0
0,0,1,1,0,1,0,0,1,0,11467,1,4,0,9,10,1520,1
0,1,1,1,0,0,1,1,0,1,4668,6,6,3,9,12,170,0
0,0,0,1,0,0,1,1,0,1,4591,18,4,3,21,0,180,0
0,0,0,1,0,0,1,1,0,1,3943,12,5,6,21,0,180,0
0,0,1,0,0,0,1,1,0,1,5228,21,4,6,10,12,165,0
0,0,1,1,0,1,1,0,1,1,12242,27,3,2,2,18,995,1
0,0,1,0,0,1,1,0,1,1,11185,9,6,6,7,9,1580,2
0,0,0,1,0,1,1,0,1,1,6573,9,4,1,9,1,975,1
0,0,1,1,0,1,0,0,1,0,14781,15,5,2,16,22,365,1
0,0,1,0,0,1,0,0,1,0,14960,12,6,2,16,8,970,2
0,0,0,1,1,0,0,1,0,0,4332,15,5,2,11,14,145,0
1,0,0,0,0,0,1,0,0,1,7652,3,3,6,5,8,170,0
0,0,1,1,0,1,0,0,1,0,14151,24,5,4,9,21,690,1
0,1,0,0,0,0,1,1,0,1,4319,12,6,2,9,12,170,0
0,0,1,1,0,1,1,0,1,1,10929,21,3,3,19,18,1420,2
0,0,1,0,0,1,0,0,1,0,11491,24,3,6,7,10,1620,2
0,0,0,1,0,1,1,0,1,1,6015,18,4,3,14,17,195,0
0,0,1,1,0,1,0,0,1,0,12692,12,6,2,9,21,690,1
1,0,0,0,0,1,0,0,1,0,4384,9,3,5,22,1,150,0
0,0,0,1,0,0,1,1,0,1,3943,3,6,0,6,8,165,0
0,0,1,1,0,1,1,0,1,1,12373,18,5,5,9,19,600,1
0,0,1,1,0,0,1,0,0,1,19225,6,3,2,8,13,315,1
0,0,1,1,0,1,1,0,1,1,14053,9,3,5,19,18,1385,1
0,0,1,0,0,0,1,1,0,1,5911,12,4,4,13,16,170,0
0,1,0,1,0,1,1,0,1,1,10877,9,6,6,6,19,740,1
0,0,1,1,0,1,0,0,1,0,7757,6,6,3,18,4,585,1
0,0,0,1,0,1,1,0,1,1,6558,21,3,3,7,16,515,1
0,0,0,1,0,1,0,0,1,0,4804,21,4,6,9,12,165,0
0,0,1,1,1,0,1,1,1,0,5678,18,3,0,15,17,90,0
0,0,1,1,0,1,1,0,1,1,12373,9,5,3,10,4,1105,1
0,0,1,1,0,0,1,1,0,1,5198,6,5,0,6,8,165,0
0,0,0,1,0,1,0,0,1,0,6064,1,6,5,14,16,150,0
0,0,1,1,0,1,1,0,1,1,15029,9,3,5,21,4,395,1
0,0,1,1,0,1,1,0,1,1,10909,9,4,1,5,19,810,2
0,1,0,1,0,1,1,0,1,1,18492,9,3,5,8,19,665,1
0,0,1,1,0,1,1,0,1,1,10262,24,6,0,2,4,1570,1
0,0,1,1,0,1,0,0,1,0,8781,18,5,5,11,17,345,1
0,0,0,1,0,1,1,0,1,1,6442,27,5,0,8,16,455,1
0,0,1,1,1,0,1,1,1,0,20120,12,3,1,9,16,405,1
0,1,1,1,0,0,1,1,0,1,4878,27,5,0,19,22,165,0
0,0,1,1,0,0,1,0,0,1,16736,6,3,2,5,18,760,1
0,1,0,0,0,1,0,0,1,0,9630,24,5,4,11,18,435,1
0,1,1,1,0,1,0,0,1,0,8610,9,5,3,7,18,700,1
0,1,1,1,1,0,0,1,0,0,3687,27,6,3,7,9,135,0
0,1,1,1,0,1,0,0,1,0,8452,15,5,2,20,9,765,1
0,0,0,1,0,0,1,1,0,1,3943,18,5,5,10,13,170,0
0,0,0,1,1,0,1,1,1,0,3342,15,3,4,6,7,85,0
0,0,1,1,0,1,0,0,1,0,13067,12,5,6,20,14,1080,1
0,1,1,1,0,0,1,1,0,1,4878,6,5,0,19,22,165,0
0,0,1,1,0,1,0,0,1,0,14388,9,5,3,21,10,775,1
0,0,1,1,0,1,1,0,1,1,16704,27,5,0,13,4,900,2
0,0,1,0,1,0,1,1,1,0,3100,21,5,1,19,20,75,0
0,0,1,0,0,0,1,0,0,1,13387,12,3,1,17,18,1480,3
0,0,0,1,1,0,1,1,1,0,4049,9,6,6,9,10,90,0
0,0,1,1,0,1,1,0,1,1,13029,18,5,5,5,19,810,2
0,1,0,0,0,0,1,1,0,1,3919,9,4,1,21,0,175,0
0,0,0,1,1,0,0,1,0,0,3850,3,5,4,5,7,145,0
0,0,1,0,0,1,1,0,1,1,8839,24,6,0,13,9,1210,2
0,0,1,1,0,1,0,0,1,0,7064,1,4,0,16,4,730,1
0,0,1,1,0,1,0,0,1,0,13941,12,5,6,20,8,735,1
0,0,1,0,0,1,0,0,1,0,13007,24,5,4,10,10,1470,3
0,0,1,1,0,1,0,0,1,0,14781,18,5,5,14,22,510,1
0,0,1,1,1,0,1,1,1,0,2071,18,3,0,19,21,90,0
0,0,1,1,0,1,1,0,1,1,4256,21,6,4,11,14,195,0
0,1,1,1,0,0,1,0,0,1,7923,9,3,5,16,18,155,0
1,0,0,0,0,1,0,0,1,0,3782,15,3,4,22,1,150,0
0,0,1,1,0,1,0,0,1,0,12384,15,5,2,20,9,800,1
0,1,0,1,0,1,1,0,1,1,8565,21,3,3,10,1,935,1
0,0,0,1,0,1,1,0,1,1,6232,21,3,3,16,21,300,1
0,0,0,1,0,0,1,0,0,1,4777,9,3,5,5,8,170,0
0,0,1,0,0,1,0,0,1,0,4145,1,6,5,20,23,155,0
1,0,0,0,0,1,0,0,1,0,5192,15,5,2,22,10,720,1
0,0,1,0,0,1,1,0,1,1,4729,1,4,0,5,8,170,0
0,0,0,1,0,1,1,0,1,1,6093,3,6,0,6,21,860,1
0,0,1,0,0,1,0,0,1,0,8891,1,5,2,9,18,545,1
0,0,1,1,0,1,1,0,1,1,12242,27,3,2,16,4,745,1
0,0,1,1,0,1,0,0,1,0,11467,1,5,2,17,18,1500,1
0,0,1,1,0,1,0,0,1,0,14781,21,5,1,21,9,730,1
0,1,0,1,0,1,1,0,1,1,10197,18,5,5,7,19,720,1
0,0,1,1,0,0,1,0,0,1,17261,6,3,2,21,9,725,1
0,0,1,0,0,1,1,0,1,1,7480,1,5,2,20,9,765,1
0,0,0,1,0,1,0,0,1,0,4804,21,5,1,15,18,155,0
0,1,0,0,0,1,0,0,1,0,4439,21,4,6,9,11,145,0
0,1,0,0,0,1,1,0,1,1,6065,21,3,3,6,11,310,1
0,0,1,1,0,1,0,0,1,0,8586,24,5,4,18,4,585,1
0,0,0,1,0,1,1,0,1,1,5406,18,3,0,14,17,185,0
0,0,1,1,0,1,1,0,1,1,12142,6,6,3,18,4,600,2
0,0,1,1,0,1,1,0,1,1,14714,6,6,3,2,12,620,1
0,0,1,1,0,1,1,0,1,1,10262,15,6,5,2,4,1570,1
0,0,1,0,0,0,1,0,0,1,15434,6,3,2,11,23,725,1
0,0,1,0,0,1,0,0,1,0,10676,18,5,5,12,11,1390,2
0,0,0,1,0,1,0,0,1,0,4804,21,4,6,20,22,155,0
0,0,1,1,0,1,1,0,1,1,13014,9,6,6,19,12,1025,2
0,0,0,1,0,0,1,1,0,1,3943,3,5,4,10,13,170,0
0,0,1,0,1,0,1,1,1,0,9678,6,3,2,5,22,990,2
0,0,1,1,0,1,0,0,1,0,14781,15,5,2,8,19,685,1
0,1,0,1,0,1,1,0,1,1,10197,15,5,2,9,19,600,1
0,0,1,0,0,1,1,0,1,1,10861,9,5,3,5,19,800,2
0,0,1,1,0,1,0,0,1,0,10844,1,5,2,21,4,450,1
0,0,1,0,0,1,1,0,1,1,7480,21,5,1,17,9,965,1
0,0,0,1,0,1,1,0,1,1,5684,24,6,0,17,1,500,1
0,0,1,1,0,1,1,0,1,1,14714,6,6,3,16,19,1620,1
0,0,1,1,0,1,0,0,1,0,9314,1,4,0,9,18,505,1
0,0,1,0,0,1,0,0,1,0,4435,15,3,4,20,23,155,0
0,1,0,1,0,1,1,0,1,1,11789,27,6,3,7,19,690,1
0,1,0,0,0,0,1,1,0,1,3919,3,4,2,21,0,175,0
0,0,1,1,0,0,1,1,0,1,5198,6,4,5,15,18,175,0
0,1,1,1,0,1,0,0,1,0,8820,9,5,3,17,18,1550,1
0,0,0,1,1,0,1,1,1,0,2754,6,5,0,12,13,90,0
0,1,1,1,0,1,0,0,1,0,8085,9,6,6,20,23,1625,1
0,0,1,1,0,1,0,0,1,0,10539,9,6,6,20,21,1480,1
0,0,1,1,0,1,0,0,1,0,14676,9,6,6,9,22,750,1
0,0,1,1,0,1,1,0,1,1,6017,27,3,2,2,4,1570,1
0,0,1,1,0,0,1,1,0,1,4544,1,4,0,18,22,185,0
1,1,0,0,1,0,1,1,1,0,4140,6,3,2,13,16,195,1
0,0,1,1,0,0,1,1,0,1,7229,3,5,4,11,14,175,0
0,0,1,0,0,1,1,0,1,1,16373,9,3,5,22,19,1275,2
0,0,1,0,0,1,0,0,1,0,10991,1,5,2,5,23,1045,2
0,0,1,1,0,1,0,0,1,0,9663,18,5,5,14,12,1315,1
0,0,1,0,0,0,1,0,0,1,14305,1,3,4,22,23,1520,1
1,0,0,0,0,1,1,0,1,1,6752,15,5,2,16,7,865,1
0,0,1,1,0,1,0,0,1,0,8529,12,6,2,16,9,1010,1
0,0,0,1,0,1,1,0,1,1,4729,27,3,2,5,8,195,0
0,1,0,1,0,1,1,0,1,1,7670,18,5,5,8,21,735,1
0,0,1,1,1,0,1,1,1,0,4995,3,5,4,10,11,90,0
0,0,1,1,0,0,1,1,0,1,7229,1,5,2,8,11,180,0
0,0,0,1,0,0,1,1,0,1,4823,27,4,5,7,10,175,0
1,0,0,0,0,1,0,0,1,0,3782,27,3,2,19,22,150,0
0,0,1,1,0,1,1,0,1,1,12898,21,5,1,18,19,1485,1
0,1,0,0,0,1,0,0,1,0,3841,24,5,4,22,0,140,0
0,1,0,1,0,1,1,0,1,1,9627,18,5,5,10,19,505,1
0,0,1,1,0,1,0,0,1,0,14571,9,6,6,21,12,890,1
0,0,0,1,0,1,0,0,1,0,6985,24,3,6,15,17,155,0
0,0,1,1,1,0,1,1,1,0,8040,21,6,4,7,8,85,0
0,0,0,1,0,1,0,0,1,0,4804,21,6,4,22,0,155,0
0,1,0,1,0,1,1,0,1,1,10678,27,6,3,4,19,845,1
0,0,1,1,0,1,0,0,1,0,14231,24,3,6,16,18,1515,1
0,0,1,1,0,1,0,0,1,0,8529,12,6,2,20,16,1220,1
0,0,1,0,0,1,1,0,1,1,11753,24,6,0,10,19,500,2
0,0,1,1,0,1,0,0,1,0,13374,6,6,3,18,4,585,1
0,0,1,0,1,0,1,1,1,0,3625,1,5,2,21,22,80,0
0,0,1,1,0,1,1,0,1,1,16079,21,5,1,16,19,1620,1
0,0,1,1,0,1,1,0,1,1,10262,27,6,3,20,12,940,1
0,0,1,1,0,1,0,0,1,0,9663,15,5,2,6,12,330,1
0,1,0,1,0,1,1,0,1,1,9595,18,5,5,18,1,450,1
0,0,0,1,0,1,0,0,1,0,4804,24,6,0,17,19,155,0
0,0,1,0,0,1,0,0,1,0,12744,9,6,6,10,5,1165,2
0,0,1,0,0,0,1,1,0,1,6961,1,6,5,13,16,170,0
0,0,1,1,0,1,0,0,1,0,9663,6,5,0,14,4,875,1
0,1,0,1,0,1,1,0,1,1,7575,21,5,1,10,19,520,1
0,0,1,0,0,0,1,0,0,1,13355,3,3,6,19,10,925,2
0,0,1,0,0,1,0,0,1,0,12592,24,5,4,9,13,1700,2
0,0,1,0,1,0,1,1,1,0,3625,1,6,5,13,15,90,0
0,0,1,1,0,1,1,0,1,1,10262,24,6,0,15,4,805,1
0,0,1,0,0,1,1,0,1,1,9443,21,5,1,19,19,1410,2
0,0,1,0,0,1,1,0,1,1,18959,9,3,5,8,19,635,1
0,0,0,1,1,0,1,1,1,0,4784,3,3,6,6,7,85,0
0,0,1,0,0,1,0,0,1,0,7893,1,4,0,17,12,1110,1
0,0,1,0,0,1,1,0,1,1,14431,27,6,3,6,7,1490,2
1,0,1,0,0,0,1,0,0,1,79512,1,3,4,5,11,340,1
0,0,1,1,1,0,1,1,1,0,3210,24,5,4,19,21,90,0
0,1,0,1,0,1,1,0,1,1,13677,9,3,5,6,21,900,1
0,0,1,0,0,1,1,0,1,1,7480,27,5,0,6,9,1640,1
0,0,1,0,0,1,1,0,1,1,8372,24,6,0,19,7,760,1
0,0,1,1,0,1,1,0,1,1,11664,27,3,2,5,4,1380,2
0,0,1,0,0,0,1,1,0,1,6961,18,6,1,10,12,165,0
0,0,1,0,0,0,1,1,0,1,6121,24,4,2,17,19,165,0
0,0,1,0,0,0,1,1,0,1,5911,12,4,4,6,8,165,0
0,1,1,0,0,0,1,1,0,1,3398,6,5,0,11,14,170,0
0,1,0,1,0,1,1,0,1,1,7530,9,6,6,19,1,390,1
0,1,1,0,0,0,1,1,0,1,3419,24,5,4,20,23,165,0
0,1,1,1,0,0,1,0,0,1,6558,24,3,6,21,0,175,0
0,0,1,0,0,1,0,0,1,0,10203,9,6,6,20,20,1435,1
0,0,1,1,0,0,1,0,0,1,11087,12,3,1,18,20,1525,1
0,1,0,0,0,0,1,0,0,1,5575,24,3,6,20,23,170,0
1,0,0,0,0,1,1,0,1,1,6152,24,4,2,7,22,870,1
0,0,1,1,0,1,0,0,1,0,5608,9,5,3,10,17,435,1
0,0,1,1,0,0,1,0,0,1,17261,6,3,2,11,10,1365,1
0,1,1,0,0,0,1,1,0,1,3419,6,5,0,20,23,165,0
0,0,0,1,0,1,1,0,1,1,6218,21,3,3,10,15,285,1
0,0,1,1,0,1,1,0,1,1,14714,3,6,0,2,12,620,1
0,1,0,1,0,1,1,0,1,1,14848,3,6,0,11,19,465,1
0,0,1,1,0,1,0,0,1,0,9358,12,5,6,10,17,435,1
0,0,1,0,0,1,0,0,1,0,8366,6,5,0,9,7,1350,1
0,1,0,1,0,1,1,0,1,1,15342,6,3,2,11,19,465,1
0,0,1,1,1,0,1,1,1,0,5678,21,3,3,3,4,80,0
0,0,0,1,0,1,0,0,1,0,4804,6,5,0,22,0,155,0
0,0,1,1,0,1,0,0,1,0,14571,24,5,4,8,16,475,1
0,0,1,1,0,1,0,0,1,0,12681,1,4,0,8,20,740,1
0,0,1,1,0,0,1,0,0,1,17261,6,3,2,21,10,780,1
0,1,1,1,0,1,0,0,1,0,9922,9,6,6,17,10,1065,1
0,0,1,1,0,1,0,0,1,0,10844,18,5,5,18,12,1025,1
0,1,0,0,0,0,1,1,0,1,4423,21,4,6,5,8,160,0
0,0,0,1,0,0,1,1,0,1,3419,24,5,4,1,4,165,0
0,0,1,1,0,1,1,0,1,1,14714,24,6,0,22,4,335,1
0,0,1,1,0,0,1,0,0,1,11087,9,3,5,5,11,340,1
0,0,0,1,0,1,1,0,1,1,6316,27,6,3,16,1,570,1
0,1,0,0,1,0,0,1,0,0,3543,27,5,0,9,12,135,0
0,0,1,1,0,1,0,0,1,0,14571,6,6,3,18,12,1025,1
0,0,1,1,0,1,0,0,1,0,14676,9,6,6,9,18,505,1
0,0,1,1,0,0,1,0,0,1,17261,6,3,2,16,9,995,1
0,0,1,1,0,1,0,0,1,0,13941,15,5,2,8,23,910,1
0,0,1,0,0,1,1,0,1,1,13348,3,3,6,6,8,1565,1
0,0,1,1,0,0,1,1,0,1,8016,18,6,1,11,14,175,0
0,0,1,1,0,1,1,0,1,1,12898,27,5,0,7,12,330,1
0,0,1,1,0,0,1,1,0,1,7229,9,4,1,18,22,185,0
0,1,0,0,1,0,1,1,1,0,2017,27,6,3,5,7,90,0
0,0,1,1,0,0,1,0,0,1,16736,6,3,2,8,19,670,1
0,1,0,0,0,1,0,0,1,0,3873,18,6,1,17,19,150,0
0,0,0,1,0,1,1,0,1,1,6704,9,5,3,14,22,490,1
0,0,1,1,0,1,0,0,1,0,10844,6,6,3,18,19,1495,1
0,1,1,1,0,0,1,0,0,1,7450,9,3,5,19,22,160,0
0,0,1,1,0,0,1,0,0,1,16736,6,3,2,16,5,730,1
0,0,1,1,0,1,1,0,1,1,10262,15,6,5,15,12,1295,1
0,0,1,0,0,1,0,0,1,0,10991,1,5,2,5,16,2065,2
0,1,0,0,0,0,1,1,0,1,3311,6,6,3,21,0,175,0
0,0,0,1,0,1,1,0,1,1,7081,24,5,4,10,1,895,1
0,0,0,1,0,0,1,1,0,1,3943,27,4,5,21,0,180,0
0,0,1,0,0,1,1,0,1,1,8372,21,5,1,13,19,375,1
0,0,1,0,0,1,1,0,1,1,11701,9,3,5,19,19,1410,2
0,0,1,1,0,0,1,1,0,1,5769,3,6,0,15,18,175,0
0,1,0,1,0,1,1,0,1,1,15965,12,6,2,15,1,625,2
0,1,0,0,0,0,1,1,0,1,4423,12,6,2,9,12,170,0
0,0,1,1,0,0,1,0,0,1,6136,15,3,4,9,14,280,1
0,0,1,1,0,0,1,0,0,1,11087,12,3,1,16,23,365,1
0,0,0,1,1,0,0,1,0,0,3540,3,6,0,5,7,145,0
0,0,1,1,0,1,1,0,1,1,12898,21,5,1,14,4,865,1
0,0,0,1,0,0,1,1,0,1,4591,18,4,3,6,8,165,0
0,0,1,0,0,1,1,0,1,1,8635,24,3,6,4,7,1660,1
0,0,1,1,0,1,1,0,1,1,14714,27,6,3,9,19,600,1
0,0,1,1,0,1,0,0,1,0,14151,18,5,5,20,19,1365,1
0,1,0,1,0,1,1,0,1,1,8835,1,6,5,4,19,860,1
0,0,1,0,0,1,0,0,1,0,11936,21,5,1,17,8,925,1
0,0,1,1,0,1,1,0,1,1,13882,9,6,6,21,12,900,2
0,0,1,0,0,1,1,0,1,1,5117,1,4,0,17,9,965,1
0,0,1,1,0,0,1,1,0,1,4544,24,5,4,15,18,175,0
0,0,0,1,0,1,1,0,1,1,6442,15,5,2,6,22,940,1
0,0,0,1,1,0,1,1,1,0,2227,21,5,1,20,21,95,0
0,0,1,1,0,0,1,1,0,1,7229,15,4,0,6,8,165,0
0,0,1,1,0,1,1,0,1,1,10262,1,6,5,13,19,360,1
0,0,1,1,0,0,1,0,0,1,13817,12,3,1,8,21,800,1
0,1,0,0,0,1,1,0,1,1,5975,21,5,1,17,22,295,1
0,0,0,1,0,1,0,0,1,0,4148,21,3,3,21,0,160,0
0,1,0,1,0,1,1,0,1,1,13587,6,6,3,11,21,570,1
0,0,1,1,1,0,1,1,1,0,2759,21,3,3,3,4,80,0
0,0,1,1,0,0,1,1,0,1,7229,15,5,2,19,22,180,0
0,0,1,0,0,1,1,0,1,1,13547,9,5,3,7,7,1475,2
0,1,0,0,0,1,0,0,1,0,3873,21,6,4,6,9,155,0
0,0,1,1,0,1,0,0,1,0,14388,21,5,1,16,4,730,1
0,0,1,1,0,1,0,0,1,0,13731,24,5,4,18,10,910,1
0,1,0,0,0,1,0,0,1,0,3815,27,3,2,6,9,160,0
0,0,1,1,1,0,1,1,1,0,5678,15,3,4,15,17,90,0
0,0,1,1,0,1,0,0,1,0,9663,9,5,3,8,9,1495,1
0,1,1,0,0,1,0,0,1,0,8855,21,5,1,16,0,455,1
0,0,1,1,0,1,1,0,1,1,15129,9,5,3,9,4,1125,2
0,0,1,1,0,0,1,0,0,1,13555,18,3,0,16,23,365,1
0,0,1,1,0,1,0,0,1,0,10844,21,5,1,21,8,665,1
0,0,1,1,0,0,1,0,0,1,7832,21,3,3,11,21,580,1
0,0,1,1,0,1,1,0,1,1,11150,27,6,3,23,12,810,2
0,1,1,1,0,1,0,0,1,0,8452,9,5,3,20,10,865,1
0,1,0,1,0,1,1,0,1,1,9646,9,6,6,9,16,385,1
0,0,0,1,0,0,1,1,0,1,3943,24,6,0,10,13,170,0
0,1,1,0,0,1,1,0,1,1,5281,12,6,2,7,12,355,1
